year,college_code,college_name,branch_code,branch_name,district,college_type,category,cutoff,category_display
2023,2617,Sengunthar Engineering College (Autonomous) Tiruchengode Namakkal District 637205,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Tiruchengode Namakkal,Private,OC,122.0,OC
2023,2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),Suramangalam,Private,OC,127.0,OC
2023,2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,CS,COMPUTER SCIENCE AND ENGINEERING,Suramangalam,Private,OC,144.5,OC
2023,2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Suramangalam,Private,OC,143.0,OC
2023,2618,Sona College of Technology (Autonomous) Suramangalam Post Salem District 636005,ME,MECHANICAL ENGINEERING,Suramangalam,Private,OC,140.5,OC
2023,2621,Er. Perumal Manimekalai College of Engineering (Autonomous) Near Koneripalli Hosur Krishnagiri District 635117,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,R Koneripalli Hosur Krishnagiri,Private,OC,141.5,OC
2023,2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Kovai Road Karur,Private,OC,138.5,OC
2023,2622,V S B Engineering College(Autonomous) Kovai Road Karur District 639111,ME,MECHANICAL ENGINEERING,Kovai Road Karur,Private,OC,144.5,OC
2023,2623,Mahendra College of Engineering Attur Road Minnampalli Valapady Salem District 636106,BM,BIO MEDICAL ENGINEERING,Road Minnampalli Valapady Salem,Private,OC,111.0,OC
2023,2623,Mahendra College of Engineering Attur Road Minnampalli Valapady Salem District 636106,CS,COMPUTER SCIENCE AND ENGINEERING,Road Minnampalli Valapady Salem,Private,OC,124.0,OC
2023,2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,AG,AGRICULTURAL ENGINEERING,Pachal,Private,OC,142.0,OC
2023,2624,Gnanamani College of Technology (Autonomous) Pachal Post Namakkal District 637018,IT,INFORMATION TECHNOLOGY,Pachal,Private,OC,138.5,OC
2023,2625,The Kavery Engineering College M Kalipatti Post Mecheri Salem District 634456,CS,COMPUTER SCIENCE AND ENGINEERING,M Kalipatti,Private,OC,121.5,OC
2023,2628,Paavai College of Engineering NH-7 Pachal Post Namakkal District 637018,ME,MECHANICAL ENGINEERING,7 Pachal,Private,OC,127.0,OC
2023,2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,AU,AUTOMOBILE ENGINEERING,Hirapuri Mallasamudram Namakkal,Private,OC,174.0,OC
2023,2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,CS,COMPUTER SCIENCE AND ENGINEERING,Hirapuri Mallasamudram Namakkal,Private,OC,165.5,OC
2023,2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,IT,INFORMATION TECHNOLOGY,Hirapuri Mallasamudram Namakkal,Private,OC,136.5,OC
2023,2632,Mahendra Institute of Technology (Autonomous) Mahendhirapuri Mallasamudram Namakkal District 637503,ME,MECHANICAL ENGINEERING,Hirapuri Mallasamudram Namakkal,Private,OC,138.5,OC
2023,2634,Excel Engineering College (Autonomous) NH- 544 Salem Main Road Pallakapalayam Sankari West Post Komarapalayam Taluk Namakkal District - 637303,IT,INFORMATION TECHNOLOGY,St Komarapalayam,Private,OC,144.5,OC
2023,2636,A V S Engineering College Military Road Ammapet Salem District 636003,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Ege Military Road Ammapet Salem,Private,OC,148.5,OC
2023,2636,A V S Engineering College Military Road Ammapet Salem District 636003,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Ege Military Road Ammapet Salem,Private,OC,164.0,OC
2023,2636,A V S Engineering College Military Road Ammapet Salem District 636003,IT,INFORMATION TECHNOLOGY,Ege Military Road Ammapet Salem,Private,OC,121.0,OC
2023,2639,R P Sarathy Institute of Technology Poosaripatty Kadaympatty Taluk Salem Tamil Nadu-636305,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Salem,Private,OC,114.0,OC
2023,2640,Jayalakshmi Institute of Technology Thoppur Dharmapuri District 635352,CS,COMPUTER SCIENCE AND ENGINEERING,F Technology Thoppur Dharmapuri,Private,OC,130.5,OC
2023,2641,Varuvan Vadivelan Institute of Technology Nallanahalli Dharmapuri District 636701,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Hnology Nallanahalli Dharmapuri,Private,OC,121.5,OC
2023,2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,CE,CIVIL ENGINEERING,Lli,Private,OC,153.5,OC
2023,2642,P S V College of Engineeering and Technology Mittapalli Balinayanapalli Post Elathagiri Krishnagiri District 635108,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Lli,Private,OC,125.5,OC
2023,2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Hattankuttai Panchayat Namakkal,Private,OC,118.0,OC
2023,2647,J K K Nataraja College of Engineering and Technology Komarapalayam Amani Thattankuttai Panchayat Namakkal District 638183,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Hattankuttai Panchayat Namakkal,Private,OC,106.0,OC
2023,2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,CE,CIVIL ENGINEERING,47 Periaseeragapadi Salem,Private,OC,108.5,OC
2023,2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,CS,COMPUTER SCIENCE AND ENGINEERING,47 Periaseeragapadi Salem,Private,OC,121.5,OC
2023,2648,Annapoorana Engineering College (Autonomous) Sankari Main Road NH-47 Periaseeragapadi Salem District 636308,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,47 Periaseeragapadi Salem,Private,OC,152.0,OC
2023,2650,Christ The King Engineering College Cecilia Gardens Chikkarampalayam Village Coimbatore District 641104,IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,143.0,OC
2023,2651,Jai Shriram Engineering College Dharapuram Road Avinashi Palayam Tiruppur District 638660,CS,COMPUTER SCIENCE AND ENGINEERING,Road Avinashi Palayam Tiruppur,Private,OC,146.0,OC
2023,2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Ayam Nanjai Uthukuli,Private,OC,135.0,OC
2023,2652,AL-Ameen Engineering College (Autonomous) Karundevan Palayam Nanjai Uthukuli Post Erode District 638104,ME,MECHANICAL ENGINEERING,Ayam Nanjai Uthukuli,Private,OC,118.5,OC
2023,2653,Knowledge Institute of Technology (Autonomous) KIOT Campus Kakapalayam Post Salem District 637504,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,T Campus Kakapalayam,Private,OC,147.0,OC
2023,2656,Builders Engineering college Nathakadaiyur Erode Road Palayakottai Village Kangeyam Tiruppur District 638108,CS,COMPUTER SCIENCE AND ENGINEERING,Ottai,Private,OC,163.5,OC
2023,2659,Salem College of Engineering and Technology Salem-Attur Main Road NH-68 Mettupatty Perumapalayam Salem District 636111,CS,COMPUTER SCIENCE AND ENGINEERING,Mettupatty Perumapalayam Salem,Private,OC,148.5,OC
2023,2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,129.0,OC
2023,2673,Sree Sakthi Engineering College Bettathapuram Bilichi Village Karamadai Coimbatore District 641104,SC,Computer Science and Engineering (Cyber Security),Coimbatore,Private,OC,134.0,OC
2023,2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,CD,COMPUTER SCIENCE AND DESIGN,Sathyamanagalam Erode,Private,OC,157.5,OC
2023,2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,CS,COMPUTER SCIENCE AND ENGINEERING,Sathyamanagalam Erode,Private,OC,169.0,OC
2023,2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Sathyamanagalam Erode,Private,OC,174.0,OC
2023,2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,MZ,Mechatronics Engineering,Sathyamanagalam Erode,Private,OC,150.0,OC
2023,2702,Bannari Amman Institute of Technology (Autonomous) Sathyamanagalam Erode District 638401,SE,Information Science and Engineering,Sathyamanagalam Erode,Private,OC,152.5,OC
2023,2704,Coimbatore Institute of Engineering and Technolgoy (Autonomous) Narasipuram Post Coimbatore District 641109,ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,136.5,OC
2023,2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,163.0,OC
2023,2706,Dr. Mahalingam College of Engineering and Technology (Autonomous) Mackinaickenpatti Post Pollachi Taluk Coimbatore District 642003,SC,Computer Science and Engineering (Cyber Security),Coimbatore,Private,OC,146.5,OC
2023,2707,Erode Sengunthar Engineering College (Autonomous) Thudupathi Post Erode District 638057,ME,MECHANICAL ENGINEERING,Thudupathi,Private,OC,136.5,OC
2023,2708,Hindusthan College of Engineering and Technology (Autonomous) Othakkalmandapam Post Coimbatore District 641032,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,146.0,OC
2023,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Vasavi College,Government,OC,178.0,OC
2023,2709,Government College of Engineering (Formerly Institute of Road and Transport Technology) Vasavi College Post Erode District 638316,ME,MECHANICAL ENGINEERING,Vasavi College,Government,OC,174.0,OC
2023,2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,CE,CIVIL ENGINEERING,Coimbatore,Private,OC,140.0,OC
2023,2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,OC,155.5,OC
2023,2710,Karpagam College of Engineering (Autonomous) Othakkalmandapam Coimbatore District 641032,TS,Computer Science and Technology,Coimbatore,Private,OC,153.0,OC
2023,2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Perundurai Erode,Private,OC,158.0,OC
2023,2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,CS,COMPUTER SCIENCE AND ENGINEERING,Perundurai Erode,Private,OC,168.0,OC
2023,2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Perundurai Erode,Private,OC,160.5,OC
2023,2711,Kongu Engineering College (Autonomous) Perundurai Erode District 638052,IT,INFORMATION TECHNOLOGY,Perundurai Erode,Private,OC,158.5,OC
2023,2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,190.0,OC
2023,2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,BT,BIO TECHNOLOGY,Coimbatore,Private,OC,150.0,OC
2023,2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,195.5,OC
2023,2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,174.5,OC
2023,2712,Kumaraguru College of Technology (Autonomous) Chinnavedampatti Post Coimbatore District 641006,TX,TEXTILE TECHNOLOGY,Coimbatore,Private,OC,162.5,OC
2023,2713,M P Nachimuthu M Jaganathan Engineering College Chennimalai Erode District 638112,CS,COMPUTER SCIENCE AND ENGINEERING,Ering College Chennimalai Erode,Private,OC,136.0,OC
2023,2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,165.5,OC
2023,2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,CB,COMPUTER SCIENCE AND BUSSINESS SYSTEM,Coimbatore,Private,OC,170.5,OC
2023,2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,164.5,OC
2023,2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,152.5,OC
2023,2718,Sri Krishna College of Enginering and Technology (Autonomous) Kuniamuthur Coimbatore District 641008,ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,158.5,OC
2023,2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,152.0,OC
2023,2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,157.5,OC
2023,2719,Sri Ramakrishna Engineering College (Autonomous) Vattamalaipalayam Coimbatore District 641022,RM,ROBOTICS AND AUTOMATION,Coimbatore,Private,OC,133.5,OC
2023,2721,Tamilnadu College of Engineering Karumathampatti Post Coimbatore District 641659,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,123.5,OC
2023,2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,AM,COMPUTER SCIENCE AND ENGINEERING (ARTIFICIAL INTELLIGENCE AND MACHINE LEARNING),Coimbatore,Private,OC,148.0,OC
2023,2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,158.5,OC
2023,2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,161.0,OC
2023,2722,Sri Krishna College of Technology (Autonomous) Kovaipudur Post Coimbatore District 641042,ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,167.5,OC
2023,2723,Velalar College of Engineering and Technology (Autonomous) Thindal Post Erode District 638012,CS,COMPUTER SCIENCE AND ENGINEERING,Thindal,Private,OC,136.0,OC
2023,2726,SNS College of Technology (Autonomous) Kalappatti Post Coimbatore District 641035,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,178.5,OC
2023,2726,SNS College of Technology (Autonomous) Kalappatti Post Coimbatore District 641035,ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,139.0,OC
2023,2731,R V S College of Engineering and Technology Kannampalayam Sulur Coimbatore District 641402,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,164.5,OC
2023,2734,SNS College of Engineering (Autonomous) Sathy Main Road Kurumbapalayam Post Coimbatore District 641107,TS,Computer Science and Technology,Coimbatore,Private,OC,159.0,OC
2023,2735,Karpagam Institute of Technology Seerapalayam Village L&T By pass Road Coimbatore District 641021,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,128.0,OC
2023,2735,Karpagam Institute of Technology Seerapalayam Village L&T By pass Road Coimbatore District 641021,IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,133.0,OC
2023,2736,Dr. N G P Institute of Technology (Autonomous) Kalapatti Road Coimbatore District 641035,ME,MECHANICAL ENGINEERING,Coimbatore,Private,OC,134.5,OC
2023,2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,156.5,OC
2023,2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,164.5,OC
2023,2739,Sri Eshwar College of Engineering (Autonomous) Kondampatti Post Vadasithur (Via) Kinathukadavu Coimbatore District 641202,IT,INFORMATION TECHNOLOGY,Coimbatore,Private,OC,164.5,OC
2023,2741,P A College of Engineering and Technology (Autonomous) Palladam Road Pollachi Coimbatore District 642002,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,122.2,OC
2023,2743,Dhanalakshmi Srinivasan College of Engineering (CBE) NH47 Palakkad Main Road Navakkarai Post Near Nandhi Temple Coimbatore District 641105,EE,ELECTRICAL AND ELECTRONICS ENGINEERING,Coimbatore,Private,OC,125.0,OC
2023,2744,Adithya Institute of Technology Kurumbapalayam Village Coimbatore District 641107,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,152.5,OC
2023,2745,Kathir College of Engineering Neelambur Avinashi Road Coimbatore District 641062,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,157.4,OC
2023,2747,Shree Venkateshwara Hi-Tech Engineering College (Autonomous) Othakuthirai K Mettupalayam Post Gobichettipalayam Erode District 638455,CS,COMPUTER SCIENCE AND ENGINEERING,Am,Private,OC,147.0,OC
2023,2747,Shree Venkateshwara Hi-Tech Engineering College (Autonomous) Othakuthirai K Mettupalayam Post Gobichettipalayam Erode District 638455,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Am,Private,OC,124.5,OC
2023,2748,Surya Engineering College Mettukadai Kathirampatti Post Erode District 638107,CS,COMPUTER SCIENCE AND ENGINEERING,Ukadai Kathirampatti,Private,OC,157.5,OC
2023,2749,Easa College of Engineering and Technology NH-47 Coimbatore-Palakkad Main Road Navakarai Post Coimbatore District 641105,EC,ELECTRONICS AND COMMUNICATION ENGINEERING,Coimbatore,Private,OC,129.0,OC
2023,2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,AE,AERONAUTICAL ENGINEERING,Coimbatore,Private,OC,124.5,OC
2023,2750,KIT - Kalaignar Karunanidhi Institute of Technology (Autonomous) Kannampalayam Coimbatore District 641402,AG,AGRICULTURAL ENGINEERING,Coimbatore,Private,OC,120.0,OC
2023,2751,KGISL Institute of Technology KGISL Campus Thudiyalur Road Saravanampatti Coimbatore District 641035,AD,ARTIFICIAL INTELLIGENCE AND DATA SCIENCE,Coimbatore,Private,OC,138.5,OC
2023,2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,CE,CIVIL ENGINEERING,Coimbatore,Private,OC,142.0,OC
2023,2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,CS,COMPUTER SCIENCE AND ENGINEERING,Coimbatore,Private,OC,170.0,OC
2023,2764,K P R Institute of Engineering and Technology (Autonomous) Kollupalayam Village Arasur Panchayat Coimbatore District 641407,MZ,Mechatronics Engineering,Coimbatore,Private,OC,173.0,OC
